KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
31.5120,429478.655,5857245.396,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.08,-0.14,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.5240,429467.736,5857240.519,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.07,-0.14,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.5360,429456.817,5857235.642,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.15,-0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.5480,429445.899,5857230.764,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.09,0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.5600,429434.976,5857225.870,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.09,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.5720,429424.035,5857220.888,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.1,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.5840,429413.094,5857215.907,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.5960,429402.153,5857210.925,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.08,-0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.6080,429391.212,5857205.944,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.6200,429380.271,5857200.962,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.28,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.6320,429369.329,5857195.981,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.11,-0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.6440,429358.388,5857190.999,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.6560,429347.447,5857186.018,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.11,0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.6680,429336.506,5857181.036,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.11,0.14,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.6800,429325.611,5857176.019,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.13,0.3,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.6920,429314.855,5857170.895,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.21,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.7040,429304.099,5857165.771,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.11,0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.7160,429293.342,5857160.647,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.2,0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.7280,429282.586,5857155.523,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.16,0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.7400,429271.830,5857150.399,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.15,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
